attackerX,attackerY,victimSide,victimX,victimY
-1064.92456054688,645.593994140625,CT,-1675.54150390625,838.369018554688
-1456.05456542969,672.682983398438,T,-1513.09912109375,740.748962402344
-1456.05456542969,672.682983398438,CT,-1607.98083496094,863.985046386719
-1445.46752929688,683.373229980469,CT,-1615.32153320312,859.147399902344
-1527.24365234375,730.667358398438,CT,-1616.05187988281,858.6552734375
-1441.96472167969,691.301696777344,CT,-1616.32873535156,858.651245117188
-1786.017578125,559.155456542969,CT,-775.074768066406,90.2847366333008
-1744.52453613281,40.3854713439941,CT,-2339.03588867188,-279.198333740234
-2306.27221679688,494.749908447266,CT,-2334.64306640625,-289.138885498047
-2306.27221679688,494.749908447266,CT,-2343.18603515625,-443.849212646484
-2353.3173828125,491.383819580078,CT,-2324.86010742188,-440.665679931641
-2504.11962890625,301.476928710938,CT,-2133.77734375,641.726135253906
-1950.96484375,743.371765136719,CT,-2278.57250976562,779.377258300781
377.936828613281,-1436.87646484375,CT,-1013.70489501953,-2483.23071289062
398.777557373047,-1464.28601074219,CT,-1050.18493652344,-2432.73754882812
484.457702636719,-841.336975097656,CT,-431.315277099609,-545.347229003906
490.922882080078,-835.980834960938,CT,-448.798645019531,-583.170532226562
-2150.8173828125,639.19384765625,CT,-1618.14489746094,552.795227050781
-1987.45361328125,327.401672363281,CT,-2195.62939453125,313.615234375
-1613.57934570312,782.873107910156,CT,-1996.5078125,-560.408020019531
-1613.57934570312,782.873107910156,CT,-1995.75622558594,-560.614990234375
-1604.36962890625,780.204895019531,CT,-1997.13317871094,-560.200744628906
-1601.04174804688,779.304260253906,CT,-1997.89831542969,-559.974731445312
-1370.01025390625,812.097106933594,CT,-931.034118652344,536.855224609375
-1370.48791503906,811.331787109375,CT,-932.559509277344,536.887390136719
-1371.24475097656,810.114440917969,CT,-931.624755859375,538.725341796875
-1372.29638671875,808.455078125,CT,-930.299987792969,540.953369140625
-1879.02954101562,551.1484375,CT,-737.546569824219,68.3504791259766
-1879.02954101562,551.1484375,CT,-737.674987792969,67.635124206543
-1879.02954101562,551.1484375,CT,-737.914489746094,66.3249435424805
-2378.36376953125,525.571533203125,CT,-1920.64953613281,-255.156188964844
-2378.2490234375,525.639465332031,CT,-1923.49060058594,-250.550903320312
-2378.08935546875,525.735290527344,CT,-1924.33850097656,-244.815277099609
-2377.3837890625,526.153869628906,CT,-1929.71655273438,-241.942169189453
-1302.0634765625,793.694580078125,CT,-1988.02099609375,672.834533691406
-1739.56701660156,785.510620117188,CT,-2005.48315429688,690.401062011719
-1199.09069824219,698.456726074219,CT,-2105.30883789062,796.454833984375
-1221.94458007812,689.30126953125,CT,-2103.64184570312,809.698364257812
-1237.40783691406,668.884399414062,CT,-2105.85131835938,815.156005859375
-1809.77868652344,516.862121582031,CT,-1587.93859863281,628.900634765625
-1852.65405273438,695.910400390625,CT,-1328.62475585938,323.360382080078
428.523498535156,-460.489532470703,CT,-1020.50091552734,-706.824401855469
323.239318847656,-30.5338535308838,CT,-714.315734863281,-1080.74816894531
-1152.42492675781,-721.462890625,CT,-1187.17041015625,-1394.39367675781
-1236.99072265625,-1252.56286621094,CT,-1007.29400634766,-1344.17407226562
-1239.03833007812,-1258.8330078125,CT,-1012.51007080078,-1352.51867675781
-1239.40148925781,-1259.923828125,CT,-1016.45422363281,-1361.21264648438
563.103332519531,-1554.57275390625,CT,354.148590087891,-1620.05639648438
563.007385253906,-1553.83386230469,CT,355.519287109375,-1624.29296875
563.007385253906,-1549.40173339844,CT,356.276031494141,-1626.49230957031
563.007385253906,-1546.08349609375,CT,356.42822265625,-1626.86657714844
310.763824462891,-1480.82934570312,CT,-673.525207519531,-2196.451171875
-526.0751953125,-1410.4931640625,CT,-737.713134765625,-2183.359375
-526.0751953125,-1410.4931640625,CT,-733.771728515625,-2183.98046875
-526.0751953125,-1410.4931640625,CT,-728.30517578125,-2185.04833984375
-526.0751953125,-1410.4931640625,CT,-723.549987792969,-2186.06298828125
-127.390579223633,-2024.76110839844,CT,-1243.47619628906,-1288.86962890625
-1523.21911621094,-2377.9150390625,CT,-1519.10852050781,-862.995300292969
-1523.07836914062,-2377.94140625,CT,-1523.40405273438,-857.96630859375
-266.551025390625,-334.956909179688,CT,-1206.13806152344,-741.83740234375
-267.15966796875,-334.156311035156,CT,-1206.13806152344,-741.83740234375
-267.926818847656,-330.343353271484,CT,-1205.88208007812,-742.401794433594
-267.768127441406,-329.44482421875,CT,-1199.49987792969,-752.00732421875
-1997.2109375,648.244995117188,CT,-1583.12268066406,625.760437011719
-1997.07556152344,649.94775390625,CT,-1583.19921875,628.77294921875
-1997.07556152344,649.94775390625,CT,-1583.5703125,623.373229980469
-1997.07946777344,649.8876953125,CT,-1583.87829589844,617.862854003906
-2064.796875,704.694519042969,CT,-831.148010253906,50.8230209350586
-2064.19897460938,705.949279785156,CT,-830.958129882812,51.1945610046387
-2064.19897460938,705.949279785156,CT,-830.958129882812,51.1945610046387
-2063.46240234375,707.315673828125,CT,-831.247436523438,50.6505470275879
-1935.72448730469,734.544006347656,CT,-831.457763671875,50.2572402954102
-103.067489624023,-1608.87561035156,CT,-606.832824707031,-2474.32885742188
-88.5526351928711,-1612.54211425781,CT,-184.846832275391,-2264.734375
93.9951705932617,-1436.33227539062,CT,-291.662292480469,-2404.16040039062
87.4671630859375,-1433.70227050781,CT,-290.809600830078,-2404.8212890625
-41.7199783325195,-2058.1923828125,CT,-290.737152099609,-2404.87158203125
84.4510269165039,-1432.52478027344,CT,-287.31298828125,-2406.71215820312
-50.7029457092285,-1418.04260253906,CT,-163.390533447266,-2409.29272460938
-43.6034851074219,-1418.82360839844,CT,-161.52571105957,-2409.47509765625
32.8603248596191,-2215.66137695312,CT,-153.861694335938,-2396.72143554688
34.5551300048828,-2188.53173828125,CT,-186.7763671875,-2378.7431640625
36.3044624328613,-2178.29052734375,CT,-228.653717041016,-2378.46435546875
27.3033676147461,-2173.20043945312,CT,-257.1826171875,-2384.294921875
22.3009929656982,-2173.95361328125,CT,-268.146789550781,-2390.50756835938
79.6531219482422,-2082.6875,CT,-232.43896484375,-2199.45141601562
73.8666000366211,-2088.9462890625,CT,-209.367523193359,-2223.65747070312
73.9157791137695,-2087.54565429688,CT,-208.700180053711,-2224.703125
73.9157791137695,-2087.54565429688,CT,-208.946502685547,-2224.21655273438
30.1501331329346,-1965.591796875,CT,-750.421020507812,-1581.78283691406
-299.507904052734,-1749.51196289062,CT,-780.617004394531,-1634.81372070312
-299.362243652344,-1748.95715332031,CT,-780.719482421875,-1634.91162109375
-299.425994873047,-1749.22509765625,CT,-780.692077636719,-1634.80517578125
246.880401611328,-382.821319580078,CT,-1181.99584960938,-716.825866699219
239.263763427734,-340.900268554688,CT,-1181.84228515625,-717.467651367188
-62.7191543579102,-1790.14880371094,CT,-754.805236816406,-2074.56958007812
-72.8277053833008,-1766.85998535156,CT,-763.780822753906,-2052.6611328125
-1633.87646484375,783.030090332031,CT,-1851.00610351562,23.9901638031006
-426.023132324219,422.87353515625,CT,-1341.47094726562,734.674072265625
301.344635009766,-78.2078704833984,CT,-240.189224243164,-784.37109375
-985.668518066406,-270.756744384766,CT,-1130.03125,-799.175598144531
314.037231445312,-1477.15344238281,CT,-760.876770019531,-2091.14306640625
309.274047851562,-1469.08679199219,T,265.942718505859,-1498.62280273438
228.623626708984,-1451.86730957031,CT,-71.1816787719727,-1868.17590332031
472.757415771484,-557.779541015625,CT,-663.788208007812,-328.44189453125
472.757415771484,-557.779541015625,CT,-663.833618164062,-328.3515625
